"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"152","Killin' em with that #KILLAWATT @fentybeauty https://t.co/wxEcrBAFhK",FALSE,29096,NA,2017-09-18 17:34:10,FALSE,NA,"909832937297735680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",4175,FALSE,FALSE,NA,NA
"153","Conceal, contour and highlight with the #MATCHSTIX gang. @fentybeauty https://t.co/zZyjDk87QP",FALSE,17032,NA,2017-09-17 17:36:33,FALSE,NA,"909471149041401858",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",2485,FALSE,FALSE,NA,NA
"154","300. @fentybeauty https://t.co/R6tKBCko8u",FALSE,33157,NA,2017-09-17 17:29:00,FALSE,NA,"909469247641853955",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",2915,FALSE,FALSE,NA,NA
"155","GLOSS BOMB in shade #FentyGlow . 
It's pretty much my addiction at this point. @fentybeauty https://t.co/EQ6j8YGdHb",FALSE,27288,NA,2017-09-16 17:21:03,FALSE,NA,"909104858736640000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",3698,FALSE,FALSE,NA,NA
"156","360. @fentybeauty https://t.co/lbSEARvM0M",FALSE,42319,NA,2017-09-15 19:10:30,FALSE,NA,"908770017281314816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",5395,FALSE,FALSE,NA,NA
"157","#KILLAWATT FREESTYLE HIGHLIGHTER in TROPHY WIFE. 
one of the favorites @fentybeauty https://t.co/CmWmoZikR5",FALSE,19232,NA,2017-09-15 19:09:03,FALSE,NA,"908769650078490624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",3025,FALSE,FALSE,NA,NA
"158","The #CLF Creeper is out today! Help me and @PUMA support the @claralionelfdn ... Get it at https://t.co/ptA1gkI68y… https://t.co/lNILjeK23x",FALSE,15034,NA,2017-09-14 14:00:33,TRUE,NA,"908329625914363906",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",2730,FALSE,FALSE,NA,NA
"159","my go-to. 
#INVISIMATTE 
@fentybeauty https://t.co/uY3DCfYMVf",FALSE,17863,NA,2017-09-13 16:29:38,FALSE,NA,"908004755431190528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",2416,FALSE,FALSE,NA,NA
"160","#PROFILTR 
no shade...40 shades! 
@fentybeauty https://t.co/UyzD6dMmPv",FALSE,63846,NA,2017-09-13 16:05:23,FALSE,NA,"907998653511606273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",13879,FALSE,FALSE,NA,NA
"161","490. @fentybeauty https://t.co/OSEFDfHVS2",FALSE,47986,NA,2017-09-12 18:19:27,FALSE,NA,"907670002957942786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",7540,FALSE,FALSE,NA,NA
"162","BLOTTING PAPER. One of my faves. @fentybeauty https://t.co/8i5kzpV0mt",FALSE,17860,NA,2017-09-12 18:16:30,FALSE,NA,"907669261379923968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",2259,FALSE,FALSE,NA,NA
"163","check out the looKs from last night's #FENTYxPUMA SS18 show https://t.co/wf7e86CWDT",FALSE,19175,NA,2017-09-11 15:11:14,FALSE,NA,"907260249605885952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",3999,FALSE,FALSE,NA,NA
"164","Tweet of the week <f0><U+009F><U+00A4><U+00B7><f0><U+009F><U+008F><U+00BD><U+200D><U+2640><U+FE0F> https://t.co/W22sTAvuPS",FALSE,565488,NA,2017-09-10 11:34:17,FALSE,NA,"906843264149540865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",149113,FALSE,FALSE,NA,NA
"165","What's your favorite piece from the new @fentybeauty line? #fentyface https://t.co/DvJt407Lkp",FALSE,29628,NA,2017-09-09 17:09:32,FALSE,NA,"906565246235668480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",4379,FALSE,FALSE,NA,NA
"166","PRO FILT’R @FentyBeauty Foundation. 40 shades for makeup lovers around the world. I’m 340! What's yours? #fentyface https://t.co/2thwbQz3Kw",FALSE,33051,NA,2017-09-09 17:04:53,FALSE,NA,"906564077962629120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",5557,FALSE,FALSE,NA,NA
"167","Killin’ them with that glow. #KILLAWATT @fentybeauty has arrived! https://t.co/lDH4V4lGbq",FALSE,32034,NA,2017-09-08 17:12:32,FALSE,NA,"906203613223165952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",8251,FALSE,FALSE,NA,NA
"168","Contour, conceal, and highlight with #MATCHSTIX. @fentybeauty out now!! https://t.co/IeCsLLq7Kt",FALSE,19661,NA,2017-09-08 17:11:58,FALSE,NA,"906203469534691328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",4394,FALSE,FALSE,NA,NA
"169","The ultimate filt’r. #PROFILTR foundation. Now available at @fentybeauty @sephora @harveynichols!!… https://t.co/XBGNtk3PYM",FALSE,24716,NA,2017-09-08 17:10:08,TRUE,NA,"906203009067229184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",6342,FALSE,FALSE,NA,NA
"170","Mexico you are in my prayers as well! Just heard of this horrible earthquake! Praying for the families of those who lost their lives!",FALSE,337714,NA,2017-09-08 15:47:19,FALSE,NA,"906182167763542017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",99852,FALSE,FALSE,NA,NA
"171","on my knees just praying for my Caribbean people this morning!! My heart goes out to you in a time like this!!! #HurricaneIrma",FALSE,184981,NA,2017-09-08 15:04:02,FALSE,NA,"906171275869118464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",42785,FALSE,FALSE,NA,NA
"172","We stole the keys to @Sephora in #TimesSquare! Celebrate the launch of @fentybeauty with me at MIDNIGHT tonight! 15… https://t.co/Q2oWcSeoEl",FALSE,36947,NA,2017-09-08 02:08:45,TRUE,NA,"905976168129585153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",8581,FALSE,FALSE,NA,NA
"173","Watch the behind the scenes of my @ELLEmagazine cover shoot featuring @fentybeauty! https://t.co/Es7RViww6V",FALSE,38318,NA,2017-09-07 19:30:15,FALSE,NA,"905875882983784454",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",11621,FALSE,FALSE,NA,NA
"174","New @ELLEmagazine. 
Featuring @fentybeauty
Match Stix in shade #UNICORN https://t.co/nAmqHTiZJm",FALSE,43053,NA,2017-09-07 19:10:56,FALSE,NA,"905871023693864965",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",11937,FALSE,FALSE,NA,NA
"175","The new generation of beauty. @fentybeauty https://t.co/mmu5Oed5Nq",FALSE,308189,NA,2017-09-07 17:11:40,FALSE,NA,"905841006452592644",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",96875,FALSE,FALSE,NA,NA
"176","THE FAMILY. Get it at https://t.co/Gr3OPNCAO4 at Midnight tonight! @fentybeauty https://t.co/Dy2Qdch7nD",FALSE,51610,NA,2017-09-07 17:10:36,FALSE,NA,"905840739690663941",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",18663,FALSE,FALSE,NA,NA
"177","Mood af!!!!!! Midnight can't come fast enough!!!!! https://t.co/usXika7iOM will officially be live! https://t.co/TVnkf0334m",FALSE,44492,NA,2017-09-07 16:42:40,FALSE,NA,"905833707143139328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",13283,FALSE,FALSE,NA,NA
"178","GLOSS BOMB. 9.8.17 @fentybeauty https://t.co/Q0yoRoMamg",FALSE,37491,NA,2017-09-06 21:14:43,FALSE,NA,"905539783513997312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",10376,FALSE,FALSE,NA,NA
"179","Follow @fentybeauty on Facebook to watch our launch party LIVE at 7:15pm ET tomorrow! It's gon be lit, don't miss i… https://t.co/8DbIwiTDq9",FALSE,15270,NA,2017-09-06 15:29:56,TRUE,NA,"905453015632629762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",3426,FALSE,FALSE,NA,NA
"180","Oh I'm for sure watching this https://t.co/BT0wEmuwWg",FALSE,108998,NA,2017-09-01 10:48:15,FALSE,NA,"903570191577112576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",36044,FALSE,FALSE,NA,NA
"181","The @claralionelfdn 2017/2018 #GlobalScholarshipProgram application is open!!! Applications are due August 1st. https://t.co/2YwzPijJHS",FALSE,15585,NA,2017-07-29 19:15:45,FALSE,NA,"891376718786818049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",3786,FALSE,FALSE,NA,NA
"182","Thank you Mr. President @EmmanuelMacron and Madame First Lady for the incredible meeting and passion for global and girls education! <f0><U+009F><U+0087><U+00AB><f0><U+009F><U+0087><U+00B7>",FALSE,151510,NA,2017-07-26 17:58:53,FALSE,NA,"890270211823345665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",34544,FALSE,FALSE,NA,NA
"183","Hollywood #Valerian premiere tonight! @LucBesson's masterpiece out Friday. #MeetBubble https://t.co/O8mKeqqwCn",FALSE,40400,NA,2017-07-18 00:15:03,FALSE,NA,"887103386310463488",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","rihanna",10954,FALSE,FALSE,NA,NA
"184","Germany, I'm checking in to see where we are on the commitment to #FundEducation w/ @GPforEducation? @regsprecher, I'm depending on you!<f0><U+009F><U+0098><U+008A> <f0><U+009F><U+0087><U+00A9><f0><U+009F><U+0087><U+00AA>",FALSE,33335,NA,2017-06-23 22:30:40,FALSE,NA,"878379809239220224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",7506,FALSE,FALSE,NA,NA
"185","<f0><U+009F><U+0087><U+00AB><f0><U+009F><U+0087><U+00B7> bonjour @EmmanuelMacron, will France commit to #FundEducation?",FALSE,67814,NA,2017-06-23 22:11:22,FALSE,NA,"878374952017084416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",27382,FALSE,FALSE,NA,NA
"186","<f0><U+009F><U+0087><U+00A8><f0><U+009F><U+0087><U+00A6> @JustinTrudeau I know you had our backs during the #GlobalCitizen Festival, will you recommit Canada to #FundEducation?",FALSE,44047,NA,2017-06-23 21:55:33,FALSE,NA,"878370969919774721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",10771,FALSE,FALSE,NA,NA
"187","hey there @mauriciomacri, what's your plan for Argentina to commit to #FundEducation? <f0><U+009F><U+0087><U+00A6><f0><U+009F><U+0087><U+00B7>",FALSE,81693,NA,2017-06-23 21:38:25,FALSE,NA,"878366661224550400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",31050,FALSE,FALSE,NA,NA
"188","Hey Navy – step up w/ me and be a @GlblCtzn ! Demand that #G20 leaders agree in July to <f0><U+009F><U+0086><U+0099> support 4 @GPforEducation… https://t.co/nSTJeU3qyO",FALSE,14008,NA,2017-06-23 15:22:24,TRUE,NA,"878272030021373952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",4198,FALSE,FALSE,NA,NA
"189","Happy Father's Day @djkhaled! Thanks for having me on #WILDTHOUGHTS @asahdkhaled!! Go behind the scenes --&gt; https://t.co/3CU9xlXPXq",FALSE,23762,NA,2017-06-18 16:39:38,FALSE,NA,"876479527303561216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",5515,FALSE,FALSE,NA,NA
"190","#WILDTHOUGHTS all summer 

https://t.co/eYJYW5BFHM",FALSE,53787,NA,2017-06-18 15:35:02,FALSE,NA,"876463273096368128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",13384,FALSE,FALSE,NA,NA
"191","#WildThoughts out now! 

<U+27A1><U+FE0F>https://t.co/4eN3D0HnG5<U+2B05><U+FE0F>",FALSE,38957,NA,2017-06-16 10:37:53,FALSE,NA,"875663714828959744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",14921,FALSE,FALSE,NA,NA
"192",".@asahdkhaled first thing tomorrow morning!!! 6AM EST. #WILDTHOUGHTS https://t.co/5lDP0RLNSA",FALSE,58536,NA,2017-06-15 16:28:01,FALSE,NA,"875389442176843776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",22919,FALSE,FALSE,NA,NA
"193","time for the King's quarter!!! #NBAFinals",FALSE,75416,NA,2017-06-10 03:26:15,FALSE,NA,"873380764020121601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",22752,FALSE,FALSE,NA,NA
"194","See clips from my trip to Malawi, with @ClaraLionelFdn &amp; @GPforEducation ,in hopes of improving students' lives...
 https://t.co/PcorSuML26",FALSE,15572,NA,2017-06-07 16:47:24,FALSE,NA,"872495218796507136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",4108,FALSE,FALSE,NA,NA
"195","Head over to https://t.co/J9wLlBcY7d and sign up to join da family! I can't fuckin wait for fall !!! @fentybeauty https://t.co/8AfLCu2ntW",FALSE,20441,NA,2017-05-31 18:46:23,FALSE,NA,"869988445908680704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",5661,FALSE,FALSE,NA,NA
"196","You ready? @fentybeauty 

new generation of beauty...  coming this FALL! https://t.co/6wp8vdMHEh",FALSE,71990,NA,2017-05-31 17:31:51,FALSE,NA,"869969687290851328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",25360,FALSE,FALSE,NA,NA
"197","The slide of the summer. Get the new #FENTYXPUMA Jelly Slides —&gt; https://t.co/ptA1gkquJY https://t.co/6YMKw0IwXl",FALSE,23967,NA,2017-05-25 20:08:25,FALSE,NA,"867834761246527488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",5249,FALSE,FALSE,NA,NA
"198","Praying for the beautiful souls we lost, their families and loved ones, for the survivors who will forever be impacted by this #Manchester",FALSE,309682,NA,2017-05-23 11:28:08,FALSE,NA,"866979053722587136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",101913,FALSE,FALSE,NA,NA
"199","#Manchester has always been so close to my heart! These are innocent vulnerable kids, this could've been any of us! I'm devastated!",FALSE,203601,NA,2017-05-23 11:25:17,FALSE,NA,"866978335997513729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",55671,FALSE,FALSE,NA,NA
"200","Issa possibility <f0><U+009F><U+0098><U+00B3> https://t.co/QrqjSFJ73f",FALSE,44509,NA,2017-04-23 23:48:48,FALSE,NA,"856293810799874048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",15055,FALSE,FALSE,NA,NA
"201","Lupit'z #duhrrr https://t.co/2InGSqLzDW",FALSE,25745,NA,2017-04-23 23:20:07,FALSE,NA,"856286591677063168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",7262,FALSE,FALSE,NA,NA
"202","I'm in Pit'z https://t.co/Kz0o3lBEmL",FALSE,126615,NA,2017-04-23 23:09:21,FALSE,NA,"856283883498819584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",55845,FALSE,FALSE,NA,NA
"203","King James!! <f0><U+009F><U+0099><U+008C><f0><U+009F><U+008F><U+00BF><f0><U+009F><U+0099><U+008C><f0><U+009F><U+008F><U+00BF><f0><U+009F><U+0099><U+008C><f0><U+009F><U+008F><U+00BF>
#next <f0><U+009F><U+0091><U+0089><f0><U+009F><U+008F><U+00BF> #RestUpBoyz",FALSE,30866,NA,2017-04-23 19:40:39,FALSE,NA,"856231362700947456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",11380,FALSE,FALSE,NA,NA
"204","Spring collection is here!!! Get this season's must-have socks now at https://t.co/NwE9jlLQHI #RihannaXStance https://t.co/VbJBfpTP5u",FALSE,19863,NA,2017-04-05 00:52:58,FALSE,NA,"849424589616594944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",4617,FALSE,FALSE,NA,NA
"205","Out now in the US! #FENTYXPUMA SS17 collection apparel in stores. Shop online --&gt; https://t.co/GAkFFhgaSm https://t.co/68nTWhdne1",FALSE,19790,NA,2017-03-31 14:22:56,FALSE,NA,"847816485112238082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",4640,FALSE,FALSE,NA,NA
"206","Thank you for making LOTB top 5 on the #Hot100 this week! <U+2693><U+FE0F>
Glory to God <f0><U+009F><U+0099><U+008F><f0><U+009F><U+008F><U+00BF>
iTunes: https://t.co/LHc686DaLg
TIDAL: https://t.co/44cUdoYQxm",FALSE,43191,NA,2017-03-14 17:49:58,FALSE,NA,"841707994463252482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",10756,FALSE,FALSE,NA,NA
"207","BTS. Counting down the minutes until my #FENTYXPUMA AW17 fashion show! #PaRIH @puma https://t.co/byZ74jVpsc",FALSE,26938,NA,2017-03-06 20:47:26,FALSE,NA,"838853552336429056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",7843,FALSE,FALSE,NA,NA
"208","tonight. #FENTYXPUMA #PFW https://t.co/ObXbHE2Gln",FALSE,28137,NA,2017-03-06 17:37:46,FALSE,NA,"838805821102440451",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",8491,FALSE,FALSE,NA,NA
"209","See y'all tomorrow.. rolling through PaRIH with my @puma crew at 9pm paris time. Get ready!",FALSE,28627,NA,2017-03-05 23:01:51,FALSE,NA,"838524992308539392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",6112,FALSE,FALSE,NA,NA
"210","LOTB just became my 30th top ten hit on @billboard's Hot 100!!! Feeling so blessed <f0><U+009F><U+0099><U+008F><f0><U+009F><U+008F><U+00BF> thank you Navy!! <U+2693><U+FE0F> https://t.co/SCGg5OqMc7",FALSE,54633,NA,2017-02-21 23:41:40,FALSE,NA,"834186358386102272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",15504,FALSE,FALSE,NA,NA
"211","#Cover #MarchIssue @harpersbazaarus https://t.co/hUbIQ9mzQP",FALSE,56688,NA,2017-02-08 23:55:04,FALSE,NA,"829478685925273600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",13908,FALSE,FALSE,NA,NA
"212","@harpersbazaarus #MarchIssue #AmeliaEarhart https://t.co/pXcOxkY2CZ",FALSE,16479,"harpersbazaarus",2017-02-08 23:53:51,FALSE,NA,"829478378453426177","32469566","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",5518,FALSE,FALSE,NA,NA
"213","First looQ at #Oceans8. Coming summer 2018. https://t.co/NNbgolsnWu",FALSE,130244,NA,2017-01-30 12:01:08,FALSE,NA,"826037529266749442",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",47211,FALSE,FALSE,NA,NA
"214","Today's lit af! Played soccer on a dirt field with the most beautiful kids in Mchingi, Northern Malawi #CLF #GC #GPE https://t.co/MDBkE4jMop",FALSE,115022,NA,2017-01-29 19:29:53,FALSE,NA,"825788073975754752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",38120,FALSE,FALSE,NA,NA
"215","<f0><U+009F><U+008E><U+0088> https://t.co/9qbQuwmz1F",FALSE,138613,NA,2017-01-29 02:59:43,FALSE,NA,"825538887426699264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",61287,FALSE,FALSE,NA,NA
"216","#ANTiversary <f0><U+009F><U+008E><U+0088><f0><U+009F><U+008E><U+0088><f0><U+009F><U+008E><U+0088> https://t.co/GU775oM09c",FALSE,69106,NA,2017-01-29 02:58:03,FALSE,NA,"825538468235321344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",25961,FALSE,FALSE,NA,NA
"217","Disgusted! The news is devastating! America is being ruined right before our eyes! What an immoral pig you have to be to implement such BS!!",FALSE,384571,NA,2017-01-29 01:47:46,FALSE,NA,"825520782570876928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",168414,FALSE,FALSE,NA,NA
"218","It's our #ANTiversary !!!! <f0><U+009F><U+008E><U+0088><f0><U+009F><U+008E><U+0089>",FALSE,82926,NA,2017-01-28 08:19:01,FALSE,NA,"825256854137696256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",34062,FALSE,FALSE,NA,NA
"219","My new fragrance #RiRiKiss is available now, look for it @macys! Order it here —&gt; https://t.co/mcj5k6a2L1 https://t.co/qWP0Kpbkuf",FALSE,40782,NA,2017-01-16 14:20:17,FALSE,NA,"820999116104892416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",9390,FALSE,FALSE,NA,NA
"220","Navy, get a chance at prizes from #FENTYXPUMA, Dior, and more when you donate to the @ClaraLionelFdn until tomorrow… https://t.co/jYvbcKpYiT",FALSE,27982,NA,2017-01-04 00:33:17,TRUE,NA,"816442342303469569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",6091,FALSE,FALSE,NA,NA
"221","Donate to @claralionelfdn &amp; you can win all of #THECREEPER styles + a pair designed by you and me!… https://t.co/qEldsrPMQB",FALSE,20971,NA,2016-12-21 23:55:44,TRUE,NA,"811721850061524992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",5069,FALSE,FALSE,NA,NA
"222","For my biggest fans! Collector's edition of all 8 records on vinyl is out now: https://t.co/0j7B1pRss4 https://t.co/yTSvXYzSQ0",FALSE,45770,NA,2016-12-17 01:18:37,FALSE,NA,"809930768210362368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",12083,FALSE,FALSE,NA,NA
"223","#THECREEPER is available in Velvet today! Creeper headz get the look in 3 new colorways now —&gt;… https://t.co/2tm65GMDOI",FALSE,26163,NA,2016-12-08 17:39:20,TRUE,NA,"806916082065735680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rihanna",6389,FALSE,FALSE,NA,NA
"224","Teamed up with Prince Harry &amp; got tested to raise awareness for #WorldAIDSDay. It's so easy to get tested &amp; know yo… https://t.co/cNj90ze2Ch",FALSE,70253,NA,2016-12-01 19:16:38,TRUE,NA,"804403853831655425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",18821,FALSE,FALSE,NA,NA
"225","#Election2016 #ElectionDay #ImWithHer https://t.co/65zBtxNMBB",FALSE,159065,NA,2016-11-08 22:49:59,FALSE,NA,"796122624778797057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",58016,FALSE,FALSE,NA,NA
"226","Mumz just asked for 2 chicken wings and water <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> right after asking if I watched Rob&amp;Chyna dis week! <f0><U+009F><U+0099><U+0088>",FALSE,43164,NA,2016-10-12 03:39:18,FALSE,NA,"786048574220079108",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",10425,FALSE,FALSE,NA,NA
"227","Looking back at my #FENTYXPUMA show. Paris was so much fun!!! https://t.co/gePTK7deWU",FALSE,14806,NA,2016-10-07 19:09:25,FALSE,NA,"784470706360844288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",4371,FALSE,FALSE,NA,NA
"228","My heart absolutely breaks for Haiti <f0><U+009F><U+0087><U+00AD><f0><U+009F><U+0087><U+00B9> !!! Prayers up for my brothers and sisters who've fallen victim to this tragic event! <f0><U+009F><U+0099><U+008F><f0><U+009F><U+008F><U+00BF>",FALSE,65954,NA,2016-10-05 01:38:35,FALSE,NA,"783481480475447297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rihanna",24631,FALSE,FALSE,NA,NA
"229","Retweet or use #VoteCano to vote @robinsoncano for the Roberto Clemente award Good luck bro!",FALSE,13329,NA,2016-10-01 19:38:33,FALSE,NA,"782303711460810752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",4510,FALSE,FALSE,NA,NA
"230","THANK U from the bottom of my heart! https://t.co/zrBxwMLrRQ",FALSE,13412,NA,2016-09-29 18:02:50,FALSE,NA,"781554847166373888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",3828,FALSE,FALSE,NA,NA
"231","This made me so happy!! Check out what Vogue had to say about #FENTYxPUMA SS17 --&gt; https://t.co/2xNZqwDi0G",FALSE,11505,NA,2016-09-29 17:51:34,FALSE,NA,"781552011141586945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",3556,FALSE,FALSE,NA,NA
"232","#THECREEPER original colorways are back at your RIHquest! Get them here right now: https://t.co/GAkFFgYA0O… https://t.co/DPXoSVIBVs",FALSE,15522,NA,2016-09-29 14:01:16,TRUE,NA,"781494054613815297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",4289,FALSE,FALSE,NA,NA
